# 30000
-5.237346433808198753e+00,-5.897773049463276962e+00,-6.031030712087915191e+00,-5.624488781569858986e+00,-5.651968772776854166e+00,-6.138708549489110489e+00,-6.555177761378869761e+00,-7.194327297967554102e+00,-7.674137733131037642e+00,-7.457978181631189862e+00,-7.824378586739269892e+00,-7.599990331133087196e+00,-7.609324278919209483e+00,-7.813416083604588280e+00,-8.150347114154822492e+00,-7.388650496481696806e+00,-6.783604682794328156e+00,-6.531282780511249442e+00,-6.586226768442674739e+00,-6.949019684285850929e+00,-7.348312684610349699e+00,-8.517335742013948163e+00,-7.380989669345050075e+00,-6.955119527628970566e+00,-7.385995358487249973e+00,-7.430087803340856389e+00,-7.481169681040798380e+00,-8.211564804156550323e+00,-8.027710584752639988e+00,-7.985524273799978090e+00,-8.282997169463888198e+00,-7.734254051471387115e+00,-7.970296943681226765e+00,-8.582971429329182556e+00,-7.778654534994626779e+00,-7.046427537215625314e+00,-6.848043458935132222e+00,-7.295276230375928428e+00,-9.814277332646748064e+00,-1.001679544597987892e+01,-7.549767715833027637e+00,-7.525193675944604976e+00,-8.538635533521508947e+00,-8.743390789859850187e+00,-8.092356067854424850e+00,-7.907828909483892055e+00,-8.309748798714270634e+00,-7.739350250401537679e+00,-7.967159190730578544e+00,-8.094506567329263547e+00,-8.310475602183565513e+00,-9.094125901499845455e+00,-7.666936665944965590e+00,-8.148794628862123801e+00,-9.050293935662068634e+00,-8.950100718425192170e+00,-7.550269693079240341e+00,-7.314569765896268727e+00,-8.099512503700019295e+00,-8.615455254230393933e+00,-9.527689036167434011e+00,-7.914728619198960757e+00,-7.251191712509207576e+00,-7.366893216145791179e+00,-7.116636258779614366e+00,-7.142191549806297779e+00,-7.368884024136549193e+00,-7.582141759761670485e+00,-8.718160058597087314e+00,-7.360321885305232570e+00,-6.977422241234664924e+00,-7.035722466731698432e+00,-6.997999935157245943e+00,-7.042629679825804345e+00,-7.662670830929909194e+00,-7.584659387659162810e+00,-7.520503294324861976e+00,-8.032336688865990837e+00,-7.722495270408345824e+00,-7.109894840476543187e+00,-7.093826473158596713e+00,-7.676260101054705132e+00,-8.628297871559629684e+00,-8.860488285882452075e+00,-7.817950389720126125e+00,-8.374595394443444363e+00,-8.810483005518131350e+00,-8.359363370659554704e+00,-8.972012617025672654e+00,-8.021879903392441946e+00,-8.063965800033857434e+00,-8.137918804922412264e+00,-7.968806029434796656e+00,-8.139217856310754229e+00,-8.775910441765127246e+00,-8.912007508152369084e+00,-8.152371853365867338e+00,-8.200687031526067372e+00,-8.206948902101705912e+00
-4.942317711813300818e+00,-5.809775495557842007e+00,-5.999010444883469795e+00,-5.758697800467059480e+00,-5.746978499937944740e+00,-6.054724550180514697e+00,-6.601778298266730793e+00,-9.413134061003990638e+00,-7.238549307360779395e+00,-8.261495867973833285e+00,-7.883535276970459194e+00,-6.947724219252526368e+00,-6.610055302988287806e+00,-6.821644032837331117e+00,-7.528943917113558371e+00,-7.258365966998283625e+00,-6.767867232619831697e+00,-6.812528007215802539e+00,-7.635666156318766440e+00,-8.318471255530830888e+00,-7.439890123479631079e+00,-9.482916197694146732e+00,-7.571813388577625759e+00,-7.619138037995904611e+00,-6.813783196859416691e+00,-6.881149162361488436e+00,-7.015404259677322507e+00,-7.429711848802871721e+00,-8.875868209563039457e+00,-7.707460946785427147e+00,-8.657487405248417645e+00,-7.457628969102874983e+00,-7.236605887113207736e+00,-7.335272166674194239e+00,-6.917731697649396772e+00,-7.424103526082979521e+00,-9.076343697561799928e+00,-7.461180578001312291e+00,-6.909626573278162098e+00,-7.128059852514421202e+00,-7.394794578002891861e+00,-7.444260223096496709e+00,-7.383223044224579645e+00,-7.574767060975431399e+00,-7.437002159579031435e+00,-7.369913942859538381e+00,-7.279198588081001731e+00,-7.257817406499456503e+00,-7.903070850145257786e+00,-7.594896040816142779e+00,-7.409361506959896815e+00,-7.675032227833248122e+00,-7.932713282466287374e+00,-7.309745278374187194e+00,-7.381342301106559312e+00,-8.441737437204393402e+00,-1.009140305954514361e+01,-8.426612027015144335e+00,-8.292910988861473598e+00,-7.377926447828211387e+00,-7.269061279327289071e+00,-7.540310797387305364e+00,-7.514556037328047111e+00,-7.102792300152164451e+00,-6.992370952669188178e+00,-7.762259001158975380e+00,-8.392549523568339609e+00,-8.001741247592727646e+00,-7.960162591488933792e+00,-8.212983095790898247e+00,-8.377042213537929882e+00,-8.319833125614900737e+00,-8.772338173273121598e+00,-7.666243440569004974e+00,-6.817172685471297733e+00,-6.803535453641686992e+00,-7.219157876276189434e+00,-7.638754794052604602e+00,-7.731901343621863987e+00,-7.477639241155244143e+00,-8.028864288973057484e+00,-8.150116664729962324e+00,-8.316331458106189345e+00,-8.376072163728755626e+00,-7.268396417135392085e+00,-6.755785663870709001e+00,-6.703850447005360813e+00,-6.843278351729849440e+00,-7.098652624317388415e+00,-7.372405334104503716e+00,-7.380890438057468472e+00,-7.338356759434080168e+00,-7.589890066611552299e+00,-8.289145378570223599e+00,-8.737324605088247154e+00,-8.900240898798447375e+00,-9.351686294725343629e+00,-8.280325979697444438e+00,-8.416330056879676391e+00
-4.632308433592710273e+00,-5.469788515937688445e+00,-7.255505342692671888e+00,-6.109740463856429216e+00,-6.109255729662310230e+00,-6.456125178867893055e+00,-6.451540347802169784e+00,-7.169506817481352101e+00,-6.607330566264272953e+00,-6.660704574434193503e+00,-7.506414649373414072e+00,-9.178666330097950521e+00,-8.599191343018434353e+00,-7.630252080122321701e+00,-7.848202322319059121e+00,-7.497413355794250833e+00,-7.270999034426299801e+00,-7.332245408126835784e+00,-7.932663594424703035e+00,-7.916476093467282205e+00,-7.404258959128747541e+00,-6.902046750646191775e+00,-7.010864555246903329e+00,-7.382916288269647964e+00,-7.587672558125267308e+00,-7.685128204755390158e+00,-7.915661498955037345e+00,-7.209065388446586731e+00,-7.005040376769684052e+00,-8.056005893457536260e+00,-9.576286820894727825e+00,-8.334721217457573772e+00,-8.070055581952228607e+00,-7.485540036352086979e+00,-7.047397337252768068e+00,-7.161089768086425167e+00,-8.893884769199077667e+00,-6.932261114740413177e+00,-6.674845700758711864e+00,-6.913296300938434058e+00,-7.202622080019939865e+00,-7.745837420426155084e+00,-8.990276061511620398e+00,-9.028370953554542666e+00,-7.995068248315008397e+00,-7.743152162273906569e+00,-8.248738381611611103e+00,-8.419640749538508828e+00,-8.316078166091282142e+00,-7.778435713959090059e+00,-8.629687738645179351e+00,-9.151043434133811161e+00,-8.690396671087292191e+00,-9.368170070498853974e+00,-8.149359551504501198e+00,-7.314291172725941870e+00,-7.208207500351225150e+00,-7.660726262754884885e+00,-9.128997815397493554e+00,-7.888308188063230197e+00,-8.224511689971810924e+00,-8.291722295390378861e+00,-7.795533793047098925e+00,-7.762749924947548230e+00,-7.854222146558487161e+00,-8.048212354182133765e+00,-8.187676266834577277e+00,-7.905588952926269286e+00,-8.430196243578583548e+00,-7.622445025623164838e+00,-8.147857483601359974e+00,-8.102631837390717351e+00,-7.936933671406246837e+00,-8.388226307510533886e+00,-7.721561856628723852e+00,-6.907727275435139980e+00,-6.738185223717747085e+00,-7.163203348788777625e+00,-8.391272673916892799e+00,-7.607116573330523046e+00,-6.837956692319397511e+00,-7.166453133877723758e+00,-8.600664034363632027e+00,-8.305301247994890446e+00,-8.538270106980847984e+00,-7.448617410503588943e+00,-7.735706862641219317e+00,-8.021020052861409511e+00,-8.397758829589642815e+00,-7.914536016196022317e+00,-7.284313783625312233e+00,-7.379808720426369817e+00,-7.552771854947416763e+00,-7.500455476931063181e+00,-7.628608144398956625e+00,-8.036556057579272050e+00,-8.718697203907463944e+00,-1.171601964077445146e+01,-1.073570043746715541e+01
-4.771431588413623359e+00,-5.550915363499384192e+00,-6.872246282606804257e+00,-6.147611708946394415e+00,-5.807346817195924160e+00,-6.863606193869067340e+00,-7.734505484459361924e+00,-8.211176323434790092e+00,-7.743576437030762705e+00,-8.418652162735194011e+00,-7.816691207803509123e+00,-7.820547096872560111e+00,-7.959223730227598104e+00,-8.343650121293903155e+00,-8.332847853207736577e+00,-9.059446960470298293e+00,-7.686396214248873981e+00,-8.137380440656748704e+00,-8.216726369795116725e+00,-7.569716437872074266e+00,-7.635518874577555515e+00,-7.333118282106005026e+00,-7.565376184956770445e+00,-7.542911465634968948e+00,-7.849060131870864154e+00,-8.323531435549019974e+00,-7.005948253917135382e+00,-6.791946475895777269e+00,-6.848639841581074528e+00,-7.378885652971012732e+00,-7.767843399437483143e+00,-7.318636818662431764e+00,-8.116092464886522251e+00,-8.789681857371920870e+00,-8.546919253183112630e+00,-8.152913991649047176e+00,-7.349017050697826292e+00,-7.573855733936285972e+00,-7.722581812188710870e+00,-7.707557600118608576e+00,-7.879442855504411369e+00,-9.516573949220230588e+00,-7.651005245158787993e+00,-8.646146084884950511e+00,-7.483314503415470220e+00,-7.667153132814528149e+00,-7.369887120301018335e+00,-7.400661268446094176e+00,-7.904129717218480344e+00,-7.433038278042731761e+00,-6.965964674316047045e+00,-6.982991936035264580e+00,-7.063526283057395716e+00,-7.058145014731249667e+00,-6.857605063914579802e+00,-7.131562803502321302e+00,-8.714020490886257519e+00,-7.958769568096080604e+00,-7.308962297506440997e+00,-7.280713215766438928e+00,-8.075790019113673779e+00,-7.947190529138770110e+00,-7.616660209922014424e+00,-8.314071223269108302e+00,-7.606145241036520233e+00,-7.356652107895203407e+00,-7.837428057403972304e+00,-8.033948884865939277e+00,-8.183588354138530363e+00,-7.844235019104837114e+00,-8.143441867136949952e+00,-7.897019065556953876e+00,-7.833750100714553355e+00,-7.936968482318503604e+00,-7.947101004238037447e+00,-8.448022953684349190e+00,-8.175730583330718559e+00,-7.770892530077372129e+00,-7.940021113835764588e+00,-8.483362793618054454e+00,-8.938588315086771985e+00,-9.540888738656404300e+00,-9.063295049752609245e+00,-1.011168855820193713e+01,-8.957038185283172638e+00,-8.684428618234449004e+00,-8.525156901615989824e+00,-7.435340194204575148e+00,-7.041256111065575141e+00,-7.621325468763766153e+00,-8.159792304000713870e+00,-9.666623396260462187e+00,-7.984628638497004438e+00,-7.380247455618606622e+00,-7.173230377204591335e+00,-7.933703098711682777e+00,-8.300312577846046480e+00,-7.847551076452118579e+00,-8.375731931100247607e+00
-5.071894126010527692e+00,-5.709753013075252071e+00,-6.837850212252462256e+00,-6.235394689274320612e+00,-6.183723404897821574e+00,-7.625131432879888926e+00,-6.647024210479471229e+00,-7.359640483190730720e+00,-8.316203423041267584e+00,-7.288078127407379370e+00,-6.737937312304534743e+00,-6.739353257943249353e+00,-7.440393649256615838e+00,-8.237792930279340453e+00,-7.584653253858620658e+00,-7.232763292449185144e+00,-6.961567715545146307e+00,-7.360711468446386796e+00,-8.266540360976369683e+00,-8.424430913138078125e+00,-7.846140515578595931e+00,-9.127097915881336121e+00,-8.000580248295429797e+00,-7.541334542899789106e+00,-7.549813226363268015e+00,-8.031481820554876805e+00,-8.647389055952640291e+00,-8.194590652828264155e+00,-7.699286168484964499e+00,-7.579573780633354296e+00,-7.759668967105541881e+00,-7.756522611305213921e+00,-8.112559076497976918e+00,-7.893457380859134176e+00,-7.980571524909863435e+00,-7.941246181396333093e+00,-7.784851649709606747e+00,-7.304011066401633556e+00,-7.423346510636839035e+00,-7.877760794412729695e+00,-8.096780552640705508e+00,-8.639274005265523471e+00,-8.576097102907557002e+00,-9.890797356276593177e+00,-8.514004005295713995e+00,-7.870901663555353700e+00,-7.687368809473378306e+00,-8.746929612448985480e+00,-8.080053476676614110e+00,-8.007804290741562525e+00,-7.741463309327465403e+00,-7.541928518287192240e+00,-7.943226729961666344e+00,-8.942185592341498790e+00,-8.198854489385116295e+00,-7.969569183389598521e+00,-8.271829537254818732e+00,-8.933455663950841341e+00,-9.004984691873197278e+00,-8.371423461515931308e+00,-8.362204430045872883e+00,-8.076423490485566958e+00,-8.327139410826950083e+00,-7.669988312778026618e+00,-7.499292283101942402e+00,-6.844722311137555693e+00,-6.658834530406946506e+00,-7.049745628076812487e+00,-7.521591871028967979e+00,-8.226837182951999949e+00,-8.198214191717731580e+00,-7.366671066572600957e+00,-7.343678040640781113e+00,-8.231753887075148768e+00,-8.318348555811924783e+00,-7.982126151388483137e+00,-8.340399253157483983e+00,-8.945640858275902829e+00,-8.656651683962593324e+00,-8.188789653734781737e+00,-8.088605623056887239e+00,-8.370692935712737537e+00,-8.844070769578202373e+00,-7.647258016872872766e+00,-7.790687262775700894e+00,-7.390759576416919607e+00,-7.593796113401591441e+00,-8.779214061910003863e+00,-8.296689924561443163e+00,-7.684489317938529851e+00,-8.129871354204155409e+00,-9.473737174729709665e+00,-8.469517773285549112e+00,-7.730727746467225714e+00,-8.108247657906117567e+00,-9.358296654963970340e+00,-9.036665322345060147e+00,-9.028880564519667473e+00,-9.330774276900090314e+00
-5.559364131111850682e+00,-5.627250467856611316e+00,-6.797869289486342836e+00,-6.585193747179467927e+00,-6.252394583331098765e+00,-6.949184561192897291e+00,-7.189954989140365349e+00,-6.296247619873462931e+00,-6.513595942474188938e+00,-7.186177639412069773e+00,-6.890487969317108607e+00,-7.948788722464172452e+00,-7.364387895308773579e+00,-7.227345041449624752e+00,-7.290865717788753919e+00,-6.743357788612467374e+00,-6.869100288781399222e+00,-7.970956993863804740e+00,-7.850066034576824059e+00,-7.127767806791230676e+00,-7.476885685592538522e+00,-9.169686134871838590e+00,-7.966273520183738022e+00,-7.524007761901405189e+00,-6.972323633534836418e+00,-6.884264907638618425e+00,-7.540834900407783259e+00,-7.756566210289907559e+00,-8.764621938984406668e+00,-7.547689258946904012e+00,-7.964465314939705998e+00,-8.180378879705163087e+00,-7.796714357278514917e+00,-1.061663212032769721e+01,-7.619140101226550499e+00,-7.195185447437930648e+00,-6.911300818247440247e+00,-6.849899485768389695e+00,-6.806187061425051255e+00,-6.819467405490601486e+00,-7.503216500222202434e+00,-8.090085840343697043e+00,-7.158779232099235834e+00,-7.054188362637917820e+00,-7.426362445900323905e+00,-8.805679832177155220e+00,-8.124875399133582476e+00,-7.501688247666346676e+00,-7.522910116646477796e+00,-7.719130220521916108e+00,-8.763183030623894254e+00,-8.202479581119483498e+00,-8.743956201418669139e+00,-8.018637122090851221e+00,-8.063676287596464931e+00,-8.283681395074285803e+00,-8.140540799987931564e+00,-7.647027639906315954e+00,-8.386412138774131719e+00,-8.097813185078122089e+00,-7.114429142901392389e+00,-6.858165136553655117e+00,-7.179108177677200331e+00,-7.410139298762827842e+00,-7.541423437979095645e+00,-7.556943510812898168e+00,-8.103669386800492092e+00,-8.723491868166208363e+00,-8.321827092442658724e+00,-9.660406666750025906e+00,-7.935208090379768819e+00,-7.403839072955618938e+00,-7.223976089143794965e+00,-7.255960785994682638e+00,-7.595535719774622052e+00,-7.500610958795178362e+00,-7.692292608540339138e+00,-9.103180432760350271e+00,-7.556497002756866088e+00,-7.492101605216528348e+00,-7.311688617438458770e+00,-7.214319769575069152e+00,-7.663814457199863206e+00,-9.060588354105677311e+00,-8.026916047727510772e+00,-7.809351736615674611e+00,-8.897521716320191842e+00,-7.464254305829152614e+00,-7.394116081924249073e+00,-7.900870566923020810e+00,-7.978382779422776849e+00,-7.421774759919042452e+00,-7.577795985657897582e+00,-9.820754822178312082e+00,-7.933638239904195366e+00,-8.207997798727131311e+00,-9.286323108168812013e+00,-1.030372834069359378e+01,-1.032731240326646827e+01
-6.622384850726938943e+00,-6.221923576517843557e+00,-6.314606808112352532e+00,-6.273083138349237586e+00,-6.238380555563191265e+00,-6.557615371295195672e+00,-7.492193294262214032e+00,-7.522517241462713500e+00,-7.100267213865869564e+00,-7.059502345144204050e+00,-7.992926516094563283e+00,-8.995452548682422389e+00,-8.276807966088098212e+00,-7.635187640644552687e+00,-7.553194616136866379e+00,-7.729173254337839083e+00,-7.580129429462417079e+00,-7.229168844299710628e+00,-7.394324325977359003e+00,-7.428187175784875862e+00,-8.138968156781494656e+00,-6.958890655910664691e+00,-7.025678086302091785e+00,-8.278822616377306431e+00,-8.674289896105813469e+00,-7.629992168411421360e+00,-7.226000366276732478e+00,-7.453493243799625745e+00,-7.572032273287079285e+00,-7.739096872090517110e+00,-7.213031600426082157e+00,-7.108562241876035692e+00,-7.873938448797695777e+00,-7.771702090154407827e+00,-7.058958885756794643e+00,-6.950118874794638302e+00,-7.225315423271533533e+00,-7.990926774945598332e+00,-9.366632115403143999e+00,-7.902116775092234313e+00,-7.528078114342323879e+00,-7.426864017403713270e+00,-7.778974665791934306e+00,-7.835406454139897114e+00,-7.515724087804979803e+00,-7.030034257058193070e+00,-6.910814535783631030e+00,-7.075603453542254506e+00,-7.203072048507548786e+00,-7.181165136230062807e+00,-7.352506916140469251e+00,-9.114640473287511924e+00,-7.352960623565851783e+00,-7.340024194380327494e+00,-8.152769718019925449e+00,-8.342406715297359554e+00,-7.814676094034038734e+00,-8.232576066994363728e+00,-7.411224217184845919e+00,-7.469389545963806221e+00,-8.761309321820446527e+00,-7.600920373784867401e+00,-6.813617581011352620e+00,-6.725977859273093884e+00,-7.322312755757829805e+00,-7.935740913049443179e+00,-6.938323347948210262e+00,-7.019349849523621288e+00,-7.924213388431421201e+00,-8.219649083435369263e+00,-9.257228040501479072e+00,-8.080053236155562146e+00,-7.582475483305880282e+00,-8.708716824042957327e+00,-7.971938151673723105e+00,-7.573755367126490334e+00,-7.437722960517231918e+00,-6.843581665422101779e+00,-6.729443821029777340e+00,-7.472314172994481751e+00,-8.049211755509018573e+00,-6.875553269898683872e+00,-6.970788015331348397e+00,-8.259631984608452271e+00,-8.578129212888235600e+00,-8.254823077709779966e+00,-8.228261267118263333e+00,-8.102531429768452753e+00,-7.741282943956438345e+00,-8.254326620644290458e+00,-8.933992569346520085e+00,-8.450812062128367330e+00,-7.754452067121447634e+00,-7.402314367029550368e+00,-8.015871419997621317e+00,-8.907674166660237702e+00,-8.136753939884766140e+00,-8.319948060171070026e+00,-8.660038557404034165e+00
-5.042000660433141768e+00,-5.641801414725690300e+00,-7.364144286436655307e+00,-7.335305186461924976e+00,-8.166400242649395125e+00,-6.776519990402010585e+00,-7.013178996220015726e+00,-8.178580203453529762e+00,-8.813562345444660551e+00,-7.997299886174451089e+00,-7.795951803735006180e+00,-8.326642361856167796e+00,-8.285402414309293917e+00,-8.798699753005408297e+00,-8.881181609038609537e+00,-7.979313819535919450e+00,-7.422795314564662128e+00,-7.589598983143972077e+00,-8.534150087528187711e+00,-7.231739101918643442e+00,-7.415446220150946566e+00,-8.187795700951838285e+00,-8.340389953060524775e+00,-8.109788752476207563e+00,-7.334148376506150591e+00,-7.011431813853427286e+00,-6.975844320113700370e+00,-7.012625127586973761e+00,-7.071272233605907509e+00,-7.231076374625669878e+00,-7.142197572666098004e+00,-7.049397200179781997e+00,-7.119665749723152359e+00,-7.834129661730941052e+00,-7.979465550629536885e+00,-7.754084273106937708e+00,-7.141513120605913478e+00,-7.257133174993716018e+00,-7.296928309326196072e+00,-7.305303919520758527e+00,-7.117258631733784924e+00,-7.261523406533140879e+00,-8.117008901003485377e+00,-9.280289983044687219e+00,-8.173468985671187070e+00,-7.705843727621163097e+00,-8.512675908419053528e+00,-7.818065156758173373e+00,-6.933491876874776416e+00,-7.028816767956408640e+00,-7.690106049870456317e+00,-8.031764764075415286e+00,-7.756682851553144076e+00,-7.831510389946874540e+00,-7.785567258236839372e+00,-8.007328236553926004e+00,-8.278002988016293529e+00,-9.337713418928672127e+00,-8.947048003316959708e+00,-8.638301931999269101e+00,-8.973118729436396990e+00,-8.512978686012949936e+00,-7.925378420493099263e+00,-7.403656612542927284e+00,-7.201931807867695490e+00,-7.074435654983245669e+00,-7.152466270170355855e+00,-7.602671013778079967e+00,-7.678027883242355855e+00,-6.998108138997253924e+00,-6.702917236364040576e+00,-6.745659346554131020e+00,-6.885543006144146716e+00,-7.478926206414297617e+00,-8.008400784618036283e+00,-7.842192110084428514e+00,-7.987219843515291018e+00,-8.215098384912232987e+00,-7.804746941917619196e+00,-7.647855068118738942e+00,-7.339243586124024610e+00,-7.919189916885709835e+00,-7.154231992459298084e+00,-6.861428813922283432e+00,-7.335666143915542392e+00,-8.178852799030924103e+00,-7.995943795920117836e+00,-7.674176408257349813e+00,-7.748528322287595138e+00,-7.561499254610311027e+00,-7.621821948689134096e+00,-7.598370481106362817e+00,-7.757854734038303057e+00,-8.179411494572214281e+00,-8.844734043374749888e+00,-9.012743982586577829e+00,-9.069293260628921161e+00,-8.983039664113842804e+00,-9.616504458721751192e+00
-4.890936850986523865e+00,-5.861998542816644786e+00,-8.104624219898784787e+00,-6.390579418605630835e+00,-6.067848156868681286e+00,-6.153614248176214829e+00,-6.529934138815526978e+00,-6.811238586825344221e+00,-7.060941176463907176e+00,-7.101666273460149448e+00,-7.236116156170030678e+00,-7.842567123848520616e+00,-7.428397599287097641e+00,-7.450360928183894949e+00,-9.824203212235083527e+00,-7.297836175066049869e+00,-6.854142375905357021e+00,-6.977813698527737252e+00,-7.199902097383387378e+00,-6.913948525791826505e+00,-6.887674507108624056e+00,-6.976606057573425446e+00,-7.344604878695037975e+00,-7.905719949951442338e+00,-8.384671853288169885e+00,-7.562255662515251053e+00,-7.472617526018324519e+00,-7.225987700497532806e+00,-6.979444399627741547e+00,-7.386394620679018530e+00,-7.980131332623352947e+00,-7.793460150928640751e+00,-7.459010358528790796e+00,-7.563230464329615543e+00,-8.256516518010190708e+00,-8.294554287530782943e+00,-7.536967215611758419e+00,-7.756246293629667221e+00,-8.028599141529770833e+00,-7.561028821729391503e+00,-7.457809499101998085e+00,-7.492711856968926831e+00,-7.578662474792901449e+00,-9.331129083419929415e+00,-7.768188757755703833e+00,-7.771788469980126735e+00,-8.610870424864691230e+00,-8.197400488453308043e+00,-7.621147577023243969e+00,-8.206047474000508046e+00,-8.112719911165713782e+00,-7.719560931393601777e+00,-6.906849966204142710e+00,-6.711862213717087577e+00,-7.120791405693913667e+00,-7.690156808673669353e+00,-8.256934932470027633e+00,-7.804702635411910450e+00,-7.728788029316041808e+00,-7.734740429920447191e+00,-7.838369052302125439e+00,-7.915476702705896095e+00,-7.900179633716241767e+00,-8.703769521464220560e+00,-7.686529358487852903e+00,-7.134149722229917501e+00,-6.862071609615775891e+00,-6.859900815348026981e+00,-7.425396318290494513e+00,-8.625674206077899697e+00,-8.410874296398766603e+00,-8.106272155291900816e+00,-8.830130405259087212e+00,-7.926371872390528317e+00,-7.860265594503448305e+00,-7.649302767890369559e+00,-7.407664261472423739e+00,-7.928012451347274947e+00,-9.514674659142967172e+00,-1.007139190995517630e+01,-8.213722725817346415e+00,-8.056948322190425671e+00,-7.672048213565950903e+00,-7.743455501708459643e+00,-9.064655842173952038e+00,-8.010917607648615046e+00,-7.162722806803295761e+00,-7.192900488153670224e+00,-7.228338978854798036e+00,-7.605235936057366253e+00,-8.576086175932564615e+00,-8.420046009584794433e+00,-8.099215920286868098e+00,-7.519367490016461986e+00,-7.370065715095636349e+00,-7.601251395027529334e+00,-7.918031590825494348e+00,-9.285296434495000639e+00,-9.138136332144510376e+00
-6.291785399059902417e+00,-6.896518626555070419e+00,-7.496980337512421322e+00,-7.575733990427772291e+00,-7.455263654911067128e+00,-7.350482788058353201e+00,-7.037413495292129006e+00,-7.726072451387706153e+00,-7.203613007573264504e+00,-6.965003061631318104e+00,-7.178030529934313009e+00,-7.406459884378707059e+00,-7.629456283002336470e+00,-7.723113101208426201e+00,-7.358950890224588370e+00,-7.447499030401104392e+00,-7.421095054334977625e+00,-7.112941751904307885e+00,-7.203626709233133418e+00,-7.284741294815668233e+00,-7.185049683281786947e+00,-6.919955020568263393e+00,-7.399602935282290517e+00,-8.675857365649127573e+00,-8.641816166020015899e+00,-8.185838141830199532e+00,-8.258852242901644658e+00,-7.723626026340542516e+00,-7.001991489922771983e+00,-6.566505757979086866e+00,-6.779292013402095307e+00,-7.852641805574813283e+00,-7.732844761963576730e+00,-6.930557516468708990e+00,-6.662915440672789735e+00,-6.848711273487085194e+00,-9.491096940623521050e+00,-7.175552523402523697e+00,-7.210801776325868495e+00,-7.335526073804328639e+00,-7.208145479212334727e+00,-7.295841454087873323e+00,-7.071635391227025558e+00,-7.478202076189997882e+00,-8.182820275005640909e+00,-7.521107873947491029e+00,-6.876129452570419076e+00,-7.129330905514376759e+00,-7.917552860773573897e+00,-7.996330565768177578e+00,-8.434495072168672891e+00,-7.546489780816112436e+00,-7.886760036212063341e+00,-8.079623086622689243e+00,-7.318527301127264906e+00,-6.839417848992330740e+00,-6.925218274526852014e+00,-8.181779566465792186e+00,-9.036599964216643244e+00,-8.837965659327489121e+00,-7.815107486936756942e+00,-7.517651112031798810e+00,-7.914884008639393898e+00,-8.306534855726065203e+00,-7.938043342639584665e+00,-7.619268644266639967e+00,-8.124314863109663776e+00,-8.996917334087930485e+00,-8.250336312253043758e+00,-8.531091420580185769e+00,-8.839174798768167918e+00,-8.721013180635139861e+00,-7.717122911627072313e+00,-7.394122408592348705e+00,-7.361522756849423033e+00,-7.412289470655508694e+00,-7.604655319569204153e+00,-7.813854060216759656e+00,-7.957741378418498712e+00,-8.591018066708450363e+00,-8.834452176772979115e+00,-1.120696430756502870e+01,-8.472067535980571051e+00,-7.759081508017828810e+00,-7.536940616711409469e+00,-8.163842244206289678e+00,-7.746584101670655365e+00,-7.880988969937177124e+00,-8.419361384320293240e+00,-8.288272668473457117e+00,-7.290002627464834184e+00,-7.305514064803169560e+00,-7.791186192960053880e+00,-7.787005898665693593e+00,-7.781362611991168521e+00,-7.940707760971560170e+00,-8.374129457323695291e+00,-9.342402383872970617e+00,-9.141796021861571475e+00
