data__fourier_entropy__bins_10,data__fourier_entropy__bins_100,data__fourier_entropy__bins_5,data__ratio_beyond_r_sigma__r_10,"data__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""","data__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""","data__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""","data__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",data__kurtosis,data__partial_autocorrelation__lag_1,data__cid_ce__normalize_True,"data__agg_autocorrelation__f_agg_""mean""__maxlag_40",data__autocorrelation__lag_9,data__autocorrelation__lag_8,data__autocorrelation__lag_6,data__autocorrelation__lag_5,data__autocorrelation__lag_4,data__autocorrelation__lag_3,data__autocorrelation__lag_2,data__autocorrelation__lag_1,id_KI
0.5751986440422225,1.6230479805925822,0.27809757620218367,0.002777777777777778,0.2625718717889043,-0.1767576583566722,0.16717992520668876,-0.26350923079798005,86.30836505528752,0.8888861051686034,100.0101410176484,-0.017846326007403962,-0.27978086773206723,-0.21302489033238195,-0.07222470256685631,0.02334447485214072,0.1673026494790394,0.3829428333150264,0.6446293196340717,0.8888861051686038,1
0.5778327376359496,1.5849123404585563,0.27809757620218367,0.0025555555555555557,0.26191006176666093,-0.176513958512058,0.1694385854095828,-0.2648068559956006,90.82375926579819,0.8911730407344933,98.97579841775443,-0.01731364328312542,-0.27998980203032386,-0.21981227790987493,-0.09606943013245774,-0.0013049377138751503,0.14741770777975613,0.36850893418976544,0.6406858656126145,0.8911730407344932,1
0.58559621946106,1.6392189053889157,0.30073968980948057,0.0029111111111111113,0.26056755480496496,-0.17436512958191272,0.1750616311301812,-0.2589153408674573,90.32494470134998,0.8792944410365888,104.2365525861133,-0.013548726684537327,-0.27497689650719476,-0.23060671684356027,-0.1287111991507656,-0.03827177747523626,0.10894274576836747,0.3315988524432854,0.611399216078309,0.8792944410365892,1
0.5707935643844364,1.6700803659633328,0.30073968980948057,0.002311111111111111,0.2629409724180683,-0.1764420446337855,0.17828491441754876,-0.2628736768948243,97.64456187527477,0.8760222833254988,105.63970155478006,-0.017125261642320744,-0.2434790870983755,-0.20101702942181313,-0.12921935022687056,-0.05068278114938851,0.0891427894219609,0.31001284393513545,0.5980517131552557,0.876022283325499,1
0.5666586712331808,1.4472975088391773,0.2540933576978907,0.0024666666666666665,0.2620874818786506,-0.1687132555948458,0.1660167667462827,-0.2595666178389825,98.01322055920684,0.9068765345178066,91.55831826434972,-0.01762454605804184,-0.31918784631869784,-0.2622312226511527,-0.10861405678722492,0.013650720116898548,0.1880557078715748,0.42000418353567964,0.6820387330109797,0.9068765345178064,1
0.5666586712331808,1.3895060954116063,0.2540933576978907,0.0021555555555555555,0.2591664379461508,-0.16763744568981234,0.16092704972629068,-0.2577725782116453,113.53379448478597,0.9129293264199246,88.53353307768315,-0.01881235598086146,-0.3383635104569672,-0.2792926596515623,-0.10688280600711413,0.030637924775796042,0.21680380020936,0.44929103144830135,0.7012310772769064,0.9129293264199244,1
0.58559621946106,1.532908710797545,0.30073968980948057,0.0024666666666666665,0.2476849166371621,-0.1645223210877759,0.16260947789573596,-0.24622425732227393,112.9113064654403,0.8891819069891838,99.87695797369379,-0.015298172342540054,-0.27859792737074074,-0.2393351047547292,-0.14000796511546165,-0.04023247459407258,0.12060374805969033,0.3526213736335021,0.6330444380221433,0.8891819069891836,1
0.5291769319768297,1.296547458213795,0.2540933576978907,0.002288888888888889,0.2697348698917262,-0.16366480562037217,0.16777676304125302,-0.2578885703961628,88.22305843084833,0.9090378632439966,90.48983580304821,-0.019925355633280094,-0.3285749547794651,-0.2680588063578504,-0.0914250976375195,0.04190603337018769,0.22051448883403943,0.44716903639698363,0.6952526783239963,0.9090378632439967,1
0.5291769319768297,1.4007849364293672,0.2540933576978907,0.0024,0.2709044429059971,-0.16766855926471383,0.170053022554738,-0.2597684076316698,90.30566643228435,0.9074690452849596,91.26664701432287,-0.01928695371830351,-0.3289380119505543,-0.273248812547288,-0.10538747176699782,0.02593823653417731,0.20533075244855692,0.4356325905606442,0.6891115533938634,0.9074690452849595,1
0.45894266460829075,1.2611108663519046,0.2540933576978907,0.0019555555555555554,0.26438189904614157,-0.15571410333260338,0.1630587829148869,-0.25800993795408567,112.12541429836777,0.9227235117172367,83.40701037257311,-0.02218955224358559,-0.3658709161984362,-0.31183098177823854,-0.11333520112838173,0.049098341493410066,0.25565954773912447,0.49219316738311925,0.7309226694785667,0.9227235117172369,1
0.45412503941803006,1.2589273347553709,0.22846470548347894,0.0020666666666666667,0.26654381228949414,-0.15908957481146208,0.163427917031994,-0.2596552122830474,98.81299811648944,0.920749244530495,84.46543369816104,-0.023282019725638665,-0.3603398493399793,-0.30153687598608664,-0.09786210632648763,0.06043776748049937,0.25964546930726384,0.49037906183289587,0.7270450062004611,0.9207492445304956,1
